style,is_ai_generated,source,path,ai_likeness_percent,originality_score,dominant_aesthetic,cv_region_count,cv_largest_region_area_ratio,cv_subject_centroid_x,cv_subject_centroid_y,cv_rule_of_thirds_offset,cv_symmetry_score,cv_symmetry_score_fuzzy_global,cv_edge_density,cv_negative_space_ratio
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-992594282-967758.jpg,78.6,21.4,ai-aesthetic,15,0.0185,0.5497,0.7918,0.1713,0.894,0.8739,0.0146,0.9209
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-985851063-243351.jpg,4.2,95.8,original-aesthetic,10,0.1395,0.3966,0.4264,0.1125,0.7999,0.5931,0.0768,0.71
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolph-menzel_staatsminister-freiherr-von-schleinitz-1865.jpg,1.3,98.7,original-aesthetic,10,0.099,0.5896,0.5277,0.1589,0.7553,0.6641,0.0891,0.6152
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-947586390-641332.jpg,8.6,91.4,original-aesthetic,16,0.1211,0.6272,0.5981,0.0791,0.743,0.4946,0.0524,0.6922
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abdullah-suriosubroto_bamboo-forest.jpg,50.8,49.2,ai-aesthetic,11,0.0556,0.4346,0.4006,0.1216,0.8586,0.7257,0.1286,0.7899
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/achille-dorsi_the-octopus-fisherman.jpg,14.2,85.8,original-aesthetic,6,0.1918,0.4963,0.5819,0.1837,0.8335,0.7719,0.0408,0.6369
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-997947646-528148.jpg,59.9,40.1,ai-aesthetic,16,0.1919,0.4823,0.2753,0.1599,0.7388,0.5062,0.1333,0.7164
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-985612526-567160.jpg,9.6,90.4,original-aesthetic,10,0.0526,0.6715,0.6107,0.0562,0.8203,0.7048,0.0261,0.8595
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolph-menzel_the-berlin-potsdam-railway-1847.jpg,20.5,79.5,original-aesthetic,7,0.139,0.2826,0.2856,0.0697,0.7768,0.717,0.0635,0.8472
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-981625266-762775.jpg,14.1,85.9,original-aesthetic,17,0.0542,0.6448,0.3419,0.0234,0.7935,0.611,0.0283,0.8399
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abbott-handerson-thayer_the-garden-1884.jpg,3.4,96.6,original-aesthetic,14,0.2683,0.5775,0.4402,0.1392,0.6819,0.4929,0.2163,0.2721
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-986839380-288068.jpg,18.6,81.4,original-aesthetic,6,0.1864,0.3946,0.5087,0.1694,0.8269,0.7177,0.025,0.7505
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-986957510-626620.jpg,82.2,17.8,ai-aesthetic,13,0.3869,0.5937,0.739,0.1028,0.8647,0.733,0.0601,0.5851
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-993893396-194956.jpg,10.0,90.0,original-aesthetic,7,0.4108,0.4992,0.6344,0.169,0.8006,0.7081,0.0326,0.5541
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-992594282-587483.jpg,9.1,90.9,original-aesthetic,14,0.2087,0.5065,0.5721,0.186,0.7881,0.5878,0.0487,0.5872
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-997947416-538918.jpg,41.8,58.2,original-aesthetic,16,0.2012,0.3831,0.6271,0.0636,0.7582,0.5576,0.0896,0.6
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abbott-handerson-thayer_portrait-of-a-woman-1888.jpg,2.1,97.9,original-aesthetic,7,0.3619,0.5157,0.4669,0.2016,0.8646,0.7779,0.0501,0.557
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-983347655-862581.jpg,6.1,93.9,original-aesthetic,10,0.3614,0.4481,0.4685,0.1773,0.9034,0.8144,0.0242,0.5071
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/albert-anker_der-gemeindeschreiber-1874.jpg,7.9,92.1,original-aesthetic,6,0.1961,0.5873,0.7017,0.0867,0.7432,0.5279,0.1144,0.6089
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abbott-handerson-thayer_waterlilies-1884.jpg,66.7,33.3,ai-aesthetic,3,0.2247,0.5273,0.5273,0.1971,0.8557,0.7043,0.0609,0.6989
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolf-hiremy-hirschl_die-kartenrunde-1889.jpg,1.7,98.3,original-aesthetic,18,0.3504,0.5156,0.4126,0.1706,0.7688,0.5904,0.0831,0.5065
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolf-hiremy-hirschl_sailors-in-the-harbour-of-pola.jpg,15.7,84.3,original-aesthetic,22,0.1687,0.5416,0.3776,0.1327,0.893,0.8157,0.0822,0.5272
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-992594282-23412.jpg,16.3,83.7,original-aesthetic,11,0.0318,0.4567,0.5462,0.1724,0.8151,0.6535,0.0265,0.878
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/albert-anker_dans-les-bois-1865.jpg,12.7,87.3,original-aesthetic,16,0.2283,0.4349,0.5601,0.1472,0.8139,0.6713,0.1613,0.3547
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abbott-handerson-thayer_water-lilies.jpg,36.4,63.6,original-aesthetic,9,0.162,0.5148,0.3809,0.1591,0.7556,0.5715,0.0808,0.5617
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-997747546-89270.jpg,3.7,96.3,original-aesthetic,12,0.5059,0.7066,0.4662,0.1387,0.7728,0.4925,0.0588,0.3699
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolf-hiremy-hirschl_studies-of-a-female-nude.jpg,1.3,98.7,original-aesthetic,16,0.2822,0.4921,0.465,0.2063,0.9441,0.8973,0.0294,0.3474
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-993825892-437682.jpg,1.7,98.3,original-aesthetic,13,0.3165,0.4702,0.5702,0.1674,0.8441,0.7525,0.0248,0.5845
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-990358102-159089.jpg,3.7,96.3,original-aesthetic,15,0.4189,0.3792,0.5577,0.1183,0.8227,0.6384,0.0645,0.4146
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-979415894-460203.jpg,1.5,98.5,original-aesthetic,12,0.3543,0.4283,0.586,0.1246,0.7911,0.6233,0.0489,0.5499
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abbott-handerson-thayer_dublin-pond-new-hampshire-1894.jpg,38.6,61.4,original-aesthetic,12,0.2867,0.3082,0.3262,0.0261,0.8065,0.7637,0.0605,0.6239
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-994389925-663250.jpg,1.8,98.2,original-aesthetic,12,0.5825,0.6174,0.5517,0.1251,0.777,0.5866,0.0845,0.2915
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-983420948-692480.jpg,9.4,90.6,original-aesthetic,6,0.2175,0.2978,0.4571,0.1288,0.8946,0.828,0.0244,0.6621
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolph-menzel_emilie-menzel-asleep-1848.jpg,7.8,92.2,original-aesthetic,12,0.2726,0.6979,0.3359,0.0313,0.8903,0.7909,0.0508,0.6572
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abbott-handerson-thayer_view-to-monadnock.jpg,30.7,69.3,original-aesthetic,26,0.1322,0.5782,0.5449,0.1505,0.8771,0.7343,0.1325,0.4638
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolph-menzel_study-of-an-italian-girl-c-1880-82.jpg,1.0,99.0,original-aesthetic,20,0.5522,0.5547,0.5352,0.1727,0.6962,0.4319,0.3184,0.2487
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/achille-dorsi_don-basilio-from-the-barber-of-seville.jpg,3.0,97.0,original-aesthetic,9,0.0357,0.5341,0.4111,0.1537,0.9188,0.8796,0.0126,0.8744
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-997141624-210750.jpg,19.9,80.1,original-aesthetic,9,0.0285,0.2761,0.4866,0.1636,0.8522,0.7274,0.0094,0.9308
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abbott-handerson-thayer_monadnock-in-winter-1904.jpg,89.3,10.7,ai-aesthetic,8,0.2044,0.4837,0.2826,0.1587,0.864,0.7601,0.029,0.6595
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abbott-handerson-thayer_head-of-a-boy-recto-1919.jpg,2.0,98.0,original-aesthetic,17,0.2014,0.4093,0.6004,0.1008,0.7889,0.6016,0.0939,0.5697
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolph-menzel_abendgesellschaft-1847.jpg,11.3,88.7,original-aesthetic,10,0.1887,0.5702,0.5992,0.1177,0.748,0.5035,0.1122,0.4622
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-988658034-830158.jpg,35.3,64.7,original-aesthetic,20,0.1362,0.4764,0.3802,0.1506,0.8136,0.5847,0.0779,0.5406
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolph-menzel_study-sheet-with-heads.jpg,0.6,99.4,original-aesthetic,38,0.0996,0.5279,0.5101,0.2092,0.8805,0.7566,0.1122,0.6645
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abdullah-suriosubroto_indonesian-landscape-5.jpg,31.0,69.0,original-aesthetic,22,0.2146,0.552,0.5953,0.1351,0.8186,0.7756,0.0882,0.5074
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-973356599-209940.jpg,27.6,72.4,original-aesthetic,12,0.1508,0.5012,0.4373,0.1954,0.8038,0.6212,0.025,0.6579
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolf-eberle_the-dachshund-family-with-a-hunter-and-a-maid.jpg,2.8,97.2,original-aesthetic,16,0.2323,0.5192,0.4866,0.2126,0.7522,0.6225,0.1317,0.4991
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolph-menzel_portrait-of-the-painter-paul-meyerheim-1868.jpg,6.3,93.7,original-aesthetic,5,0.1118,0.4757,0.5896,0.1619,0.8498,0.6822,0.0521,0.8539
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-965361265-853155.jpg,24.5,75.5,original-aesthetic,16,0.1546,0.4734,0.3705,0.145,0.7093,0.4508,0.0819,0.6402
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-969903207-183842.jpg,9.8,90.2,original-aesthetic,18,0.2077,0.3518,0.725,0.0612,0.7824,0.5455,0.1047,0.638
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-961182258-804491.jpg,20.1,79.9,original-aesthetic,10,0.1053,0.5971,0.6829,0.0715,0.8444,0.7221,0.0454,0.7736
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolf-hiremy-hirschl_studio-di-figura-femminile-con-lira.jpg,3.4,96.6,original-aesthetic,11,0.145,0.4439,0.5952,0.1316,0.905,0.7973,0.044,0.7005
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-988658034-92182.jpg,21.7,78.3,original-aesthetic,12,0.2895,0.6592,0.4304,0.0974,0.8175,0.6715,0.0327,0.5156
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-988658034-555715.jpg,46.2,53.8,original-aesthetic,15,0.1045,0.3753,0.4145,0.0914,0.8189,0.6912,0.0649,0.7946
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-993825892-850585.jpg,7.7,92.3,original-aesthetic,15,0.1131,0.5287,0.5193,0.2019,0.8159,0.6917,0.0443,0.5666
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-993825892-75872.jpg,16.0,84.0,original-aesthetic,16,0.1401,0.405,0.4391,0.1278,0.8905,0.8078,0.0263,0.6851
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abbott-handerson-thayer_frog-1915.jpg,2.6,97.4,original-aesthetic,4,0.554,0.4778,0.4892,0.2125,0.9216,0.8442,0.0925,0.4268
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolf-hiremy-hirschl_study-of-a-despairing-female-nude.jpg,4.8,95.2,original-aesthetic,11,0.0643,0.5054,0.4083,0.1779,0.8886,0.7723,0.0528,0.766
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-986392879-938868.jpg,6.3,93.7,original-aesthetic,17,0.2575,0.3447,0.5412,0.126,0.8223,0.6571,0.0303,0.5061
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolf-eberle_in-the-dog-stable-1883.jpg,3.3,96.7,original-aesthetic,11,0.6248,0.4447,0.585,0.1381,0.7761,0.5203,0.3038,0.2469
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abdullah-suriosubroto_landscape-of-paddy-field.jpg,21.4,78.6,original-aesthetic,14,0.1551,0.5827,0.7042,0.092,0.7756,0.6398,0.1378,0.6572
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-987930167-711501.jpg,22.1,77.9,original-aesthetic,7,0.1277,0.3015,0.5504,0.1206,0.8296,0.7469,0.0365,0.7728
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolf-eberle_the-natural-history-lesson.jpg,5.7,94.3,original-aesthetic,16,0.1321,0.5274,0.5807,0.1637,0.7558,0.511,0.1262,0.4954
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abdullah-suriosubroto_suburnya-negeriku.jpg,17.3,82.7,original-aesthetic,19,0.5405,0.455,0.6184,0.1309,0.8237,0.6296,0.2344,0.3491
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-968771994-289875.jpg,3.5,96.5,original-aesthetic,7,0.2506,0.5072,0.4947,0.2268,0.7892,0.6359,0.0346,0.6849
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolf-eberle_the-familys-dog.jpg,16.5,83.5,original-aesthetic,6,0.2037,0.4531,0.5277,0.1834,0.862,0.7336,0.0781,0.7093
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-98713254-2719.jpg,9.7,90.3,original-aesthetic,11,0.1262,0.3682,0.5679,0.1048,0.7952,0.6555,0.033,0.5393
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolph-menzel_begegngung-mit-kaiser-joseph-ii-in-nei-e-1857.jpg,18.2,81.8,original-aesthetic,9,0.2357,0.5924,0.4085,0.1056,0.8314,0.6338,0.1154,0.6458
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abdullah-suriosubroto_waterfall.jpg,52.3,47.7,ai-aesthetic,19,0.4232,0.6685,0.5021,0.1646,0.8369,0.6491,0.1706,0.3581
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-986362409-611674.jpg,69.4,30.6,ai-aesthetic,13,0.0976,0.4311,0.4729,0.1704,0.8119,0.7494,0.0167,0.6832
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-991811242-972285.jpg,63.9,36.1,ai-aesthetic,13,0.4092,0.5347,0.552,0.1748,0.7836,0.6461,0.1014,0.3801
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-98244462-167737.jpg,2.4,97.6,original-aesthetic,12,0.1173,0.5185,0.3475,0.1489,0.7601,0.5219,0.052,0.7737
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolf-eberle_in-a-field-school-of-the-wallenstein-camp-1868.jpg,4.5,95.5,original-aesthetic,14,0.4001,0.5922,0.6078,0.0949,0.7603,0.5652,0.1985,0.2231
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abbott-handerson-thayer_at-the-market-place-paris-1875.jpg,13.8,86.2,original-aesthetic,12,0.3088,0.3362,0.6264,0.0404,0.8299,0.6732,0.0795,0.5439
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abdullah-suriosubroto_menuju-danau.jpg,36.7,63.3,original-aesthetic,19,0.2451,0.6391,0.4919,0.1609,0.8958,0.7779,0.161,0.6419
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-996516437-542281.jpg,14.3,85.7,original-aesthetic,8,0.6864,0.4221,0.5179,0.1732,0.8526,0.8359,0.0148,0.2504
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abbott-handerson-thayer_a-winged-figure-1904.jpg,23.1,76.9,original-aesthetic,4,0.3076,0.438,0.3791,0.1142,0.9003,0.7936,0.0653,0.6599
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-990358102-413740.jpg,14.7,85.3,original-aesthetic,8,0.1031,0.5416,0.3332,0.125,0.9139,0.8442,0.0178,0.7524
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-987930167-371352.jpg,60.0,40.0,ai-aesthetic,16,0.2025,0.5554,0.333,0.1113,0.789,0.5895,0.0904,0.577
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-97947788-21897.jpg,8.0,92.0,original-aesthetic,14,0.2511,0.4213,0.514,0.1762,0.7885,0.5712,0.0611,0.3356
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-993893396-697682.jpg,1.3,98.7,original-aesthetic,10,0.3628,0.5531,0.5688,0.1499,0.8061,0.6197,0.0307,0.5133
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolph-menzel_weekday-in-paris-1869.jpg,4.3,95.7,original-aesthetic,17,0.5105,0.4178,0.486,0.1745,0.7793,0.5865,0.2022,0.3516
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolf-eberle_the-successful-letter.jpg,16.1,83.9,original-aesthetic,7,0.2017,0.3852,0.4922,0.1671,0.9082,0.8326,0.0441,0.7647
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolf-eberle_musical-entertainment-on-the-alpine-pasture.jpg,3.2,96.8,original-aesthetic,16,0.2087,0.3909,0.5438,0.1357,0.8363,0.6735,0.0962,0.6811
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-996516437-842412.jpg,11.3,88.7,original-aesthetic,12,0.1083,0.4436,0.5139,0.1884,0.7716,0.6009,0.0799,0.6477
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-98034638-620294.jpg,11.3,88.7,original-aesthetic,12,0.2182,0.4088,0.5171,0.1675,0.7651,0.6083,0.078,0.5928
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adalbert-erdeli_naked-model-1915.jpg,0.9,99.1,original-aesthetic,5,0.2058,0.455,0.4923,0.2001,0.9255,0.849,0.0599,0.5832
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-979821445-569225.jpg,12.8,87.2,original-aesthetic,14,0.4411,0.5847,0.3682,0.0891,0.8405,0.6937,0.0278,0.3855
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolph-menzel_th-tre-du-gymnase-in-paris-1856.jpg,31.0,69.0,original-aesthetic,18,0.1785,0.4325,0.6121,0.1132,0.9033,0.8093,0.0511,0.6958
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abdullah-suriosubroto_air-terjun.jpg,51.4,48.6,ai-aesthetic,10,0.3131,0.4079,0.3706,0.0833,0.8791,0.7424,0.1868,0.5426
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-985851063-290003.jpg,18.7,81.3,original-aesthetic,17,0.1722,0.6226,0.4882,0.161,0.7934,0.6258,0.0328,0.613
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-996575469-177602.jpg,65.3,34.7,ai-aesthetic,13,0.1812,0.3793,0.2877,0.0648,0.7208,0.5307,0.0822,0.6581
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/adolph-menzel_guitarist.jpg,0.4,99.6,original-aesthetic,5,0.2841,0.5964,0.438,0.1261,0.8582,0.7274,0.1355,0.5006
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/abbott-handerson-thayer_winged-figure-seated-upon-a-rock-1903.jpg,21.6,78.4,original-aesthetic,3,0.6089,0.4098,0.545,0.1437,0.7489,0.5462,0.0726,0.389
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-979656997-255555.jpg,70.9,29.1,ai-aesthetic,17,0.2216,0.5221,0.4255,0.1714,0.7659,0.6084,0.0944,0.4231
realism,True,AI_SD_realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_realism/5-986612866-896108.jpg,83.5,16.5,ai-aesthetic,14,0.2423,0.3931,0.4542,0.1348,0.8514,0.7124,0.0534,0.596
realism,False,realism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/realism/achille-dorsi_the-nightingale.jpg,24.9,75.1,original-aesthetic,11,0.2283,0.4898,0.4421,0.1905,0.7965,0.7358,0.0579,0.5023
