style,is_ai_generated,source,path,ai_likeness_percent,originality_score,dominant_aesthetic,cv_region_count,cv_largest_region_area_ratio,cv_subject_centroid_x,cv_subject_centroid_y,cv_rule_of_thirds_offset,cv_symmetry_score,cv_symmetry_score_fuzzy_global,cv_edge_density,cv_negative_space_ratio
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_sleeping-figure.jpg,17.9,82.1,original-aesthetic,14,0.2068,0.5424,0.5241,0.1891,0.7574,0.517,0.1335,0.5572
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/a-y-jackson_indian-home-1927.jpg,3.6,96.4,original-aesthetic,30,0.1074,0.4304,0.6395,0.1008,0.8738,0.7235,0.1649,0.5778
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_beautiful-betty.jpg,28.2,71.8,original-aesthetic,13,0.071,0.4595,0.6342,0.1302,0.8621,0.7531,0.045,0.7775
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-984492566-74698.jpg,0.9,99.1,original-aesthetic,12,0.3175,0.5385,0.4117,0.1503,0.8368,0.6438,0.1764,0.3743
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/a-y-jackson_october-morning-algoma-wartz-lake-1920.jpg,8.2,91.8,original-aesthetic,20,0.1902,0.5233,0.6715,0.1434,0.8463,0.7681,0.0811,0.6542
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-993858093-16311.jpg,1.1,98.9,original-aesthetic,23,0.2954,0.4848,0.6185,0.159,0.7952,0.5736,0.1961,0.4669
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-989190325-635127.jpg,2.0,98.0,original-aesthetic,12,0.2028,0.5866,0.364,0.0857,0.843,0.719,0.1363,0.7618
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-961982197-882547.jpg,1.6,98.4,original-aesthetic,12,0.2186,0.4184,0.3216,0.0858,0.843,0.6819,0.1548,0.6472
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_woman-and-child-at-sea.jpg,5.9,94.1,original-aesthetic,1,0.2266,0.7266,0.7363,0.0919,0.907,0.8087,0.0478,0.7734
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/a-y-jackson_terre-sauvage-1913.jpg,39.9,60.1,original-aesthetic,26,0.1635,0.5062,0.4467,0.1964,0.8255,0.6831,0.1928,0.4581
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-995329147-180028.jpg,4.5,95.5,original-aesthetic,15,0.0789,0.3039,0.2775,0.0631,0.8534,0.6755,0.1872,0.8625
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_oath-of-vittorio-emanuele-iii-1900.jpg,8.1,91.9,original-aesthetic,15,0.1752,0.4103,0.4065,0.1062,0.7573,0.5004,0.1723,0.5153
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-993926927-626683.jpg,9.5,90.5,original-aesthetic,16,0.4579,0.4227,0.5398,0.1552,0.8065,0.5848,0.1629,0.3076
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_e-a-mele-1901.jpg,3.2,96.8,original-aesthetic,18,0.5927,0.4504,0.5375,0.1744,0.8168,0.5984,0.1263,0.2684
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_portrait-of-a-woman-in-blue-1912.jpg,26.2,73.8,original-aesthetic,9,0.2108,0.438,0.5512,0.1559,0.8725,0.7661,0.0234,0.6413
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-maignan_poster-for-the-opera-ariane-of-massenet-1906.jpg,36.9,63.1,original-aesthetic,12,0.2039,0.4341,0.4633,0.1644,0.8394,0.6856,0.1367,0.4405
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_duce-duce-duce-4-february-1934-1934.jpg,13.0,87.0,original-aesthetic,23,0.4312,0.5302,0.5571,0.1751,0.792,0.6326,0.2357,0.1678
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_portrait-of-luigi-toniato-1891.jpg,2.7,97.3,original-aesthetic,13,0.3526,0.6012,0.4944,0.1739,0.84,0.6653,0.1167,0.5001
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_mulo.jpg,18.2,81.8,original-aesthetic,7,0.5345,0.3889,0.5623,0.1183,0.8013,0.6436,0.1194,0.3687
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-970043666-947336.jpg,4.0,96.0,original-aesthetic,14,0.2149,0.4578,0.2706,0.1394,0.7885,0.6812,0.1143,0.6245
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-978536761-475504.jpg,1.5,98.5,original-aesthetic,44,0.1755,0.5556,0.5161,0.1871,0.8399,0.6331,0.1994,0.3043
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_titanic-shipwreck-1912.jpg,25.0,75.0,original-aesthetic,6,0.3902,0.4559,0.759,0.1534,0.7982,0.5911,0.2097,0.5616
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-997608643-955662.jpg,1.2,98.8,original-aesthetic,16,0.3074,0.4611,0.3964,0.1425,0.8155,0.5952,0.1124,0.3788
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_portrait-of-an-elegant-lady.jpg,11.1,88.9,original-aesthetic,8,0.0348,0.5046,0.4321,0.1898,0.8358,0.7114,0.0309,0.8996
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-98912574-748807.jpg,1.9,98.1,original-aesthetic,27,0.2323,0.4616,0.4881,0.201,0.7916,0.547,0.1678,0.4049
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-989190325-636974.jpg,4.4,95.6,original-aesthetic,33,0.1578,0.574,0.4233,0.1291,0.7889,0.5531,0.1971,0.6261
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-984850456-303639.jpg,4.6,95.4,original-aesthetic,18,0.3576,0.4857,0.3992,0.166,0.7726,0.5152,0.164,0.394
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-970849424-73803.jpg,4.9,95.1,original-aesthetic,16,0.2103,0.4638,0.4099,0.1513,0.8099,0.5786,0.1799,0.2988
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_a-moments-rest-1937.jpg,2.2,97.8,original-aesthetic,10,0.4912,0.6859,0.4471,0.1153,0.7843,0.685,0.1572,0.48
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_la-comgagia-della-morte-italy-special-patrols-of-infantry-and-engineers-in-enemy-lines-1918.jpg,6.8,93.2,original-aesthetic,13,0.8398,0.4574,0.618,0.1333,0.6742,0.4121,0.2756,0.0
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_our-department-assaults-an-enemy-trap-on-the-top-of-the-tuckett-spitz-at-3469-meters-1915.jpg,20.2,79.8,original-aesthetic,13,0.3979,0.5735,0.6101,0.109,0.8566,0.7186,0.1158,0.4797
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-anker_unterwalden-traditional-costumes-after-josef-reinhart.jpg,0.2,99.8,original-aesthetic,18,0.264,0.3712,0.4655,0.1375,0.8485,0.6711,0.1431,0.4346
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-maignan_the-green-muse-1895.jpg,6.3,93.7,original-aesthetic,12,0.1128,0.5713,0.5065,0.1865,0.8268,0.6594,0.0962,0.6594
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-982421367-199742.jpg,2.3,97.7,original-aesthetic,21,0.2172,0.5731,0.325,0.0939,0.8851,0.7783,0.1062,0.6281
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/aladar-korosfoi-kriesch_portrait-of-kriesch-laura-1894.jpg,3.2,96.8,original-aesthetic,15,0.063,0.34,0.3487,0.0168,0.8585,0.719,0.0537,0.8197
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-999075280-774205.jpg,1.9,98.1,original-aesthetic,15,0.2705,0.6046,0.531,0.1492,0.8245,0.5987,0.1409,0.5056
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-993858093-855328.jpg,0.6,99.4,original-aesthetic,19,0.662,0.5464,0.5104,0.1971,0.8049,0.6168,0.195,0.0457
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-992602588-723619.jpg,3.1,96.9,original-aesthetic,14,0.1977,0.6558,0.4449,0.1121,0.822,0.6513,0.1112,0.5674
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_at-the-bullfight.jpg,7.9,92.1,original-aesthetic,19,0.35,0.6167,0.5158,0.1589,0.7209,0.4744,0.1389,0.2451
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_e-a-mele-1900.jpg,10.1,89.9,original-aesthetic,20,0.1602,0.5061,0.5495,0.1988,0.7925,0.6127,0.1328,0.4593
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/a-y-jackson_the-winter-road-quebec-1921.jpg,4.0,96.0,original-aesthetic,1,0.5039,0.5,0.4941,0.2316,0.8296,0.6512,0.1186,0.4961
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-988484515-382532.jpg,1.2,98.8,original-aesthetic,15,0.3574,0.487,0.6156,0.1619,0.7799,0.5372,0.1682,0.3128
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-988484515-42352.jpg,1.7,98.3,original-aesthetic,22,0.4821,0.4487,0.5338,0.176,0.7894,0.5351,0.2211,0.0066
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/aladar-korosfoi-kriesch_lady-with-tiara.jpg,1.5,98.5,original-aesthetic,20,0.3021,0.5477,0.4146,0.1441,0.7695,0.5406,0.1932,0.6075
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-984492566-702852.jpg,6.2,93.8,original-aesthetic,16,0.9434,0.5055,0.4651,0.2082,0.8204,0.5855,0.1935,0.0
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_une-femme-prenant-le-the.jpg,17.5,82.5,original-aesthetic,13,0.163,0.5556,0.6398,0.1143,0.7696,0.6186,0.0988,0.6527
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_inauguration-of-the-iii-session-of-the-xx-legislature-1899.jpg,68.9,31.1,ai-aesthetic,23,0.0695,0.3684,0.671,0.0354,0.8287,0.6359,0.2068,0.7344
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-984272562-333702.jpg,3.9,96.1,original-aesthetic,13,0.2428,0.5374,0.5282,0.1894,0.8085,0.5593,0.1734,0.1517
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_presentation-to-his-majesty-the-king-of-the-very-high-distinction-entrusted-to-him-by-the-president-1901.jpg,9.5,90.5,original-aesthetic,17,0.2111,0.4957,0.5557,0.1967,0.7695,0.5206,0.1772,0.452
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-992503889-371813.jpg,3.5,96.5,original-aesthetic,16,0.1352,0.4721,0.3884,0.1493,0.7612,0.5083,0.2447,0.5677
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-995329147-941706.jpg,3.6,96.4,original-aesthetic,26,0.1299,0.435,0.467,0.1679,0.7781,0.5315,0.2048,0.4014
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_a-violent-storm-hit-the-ligurian-riviera-di-levante.jpg,12.4,87.6,original-aesthetic,16,0.1853,0.3639,0.6206,0.0553,0.843,0.6453,0.0836,0.6894
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/aladar-korosfoi-kriesch_pupppet-theatre-1907.jpg,1.2,98.8,original-aesthetic,19,0.0587,0.5576,0.6375,0.1129,0.878,0.7522,0.1667,0.7255
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-978536761-468782.jpg,4.8,95.2,original-aesthetic,14,0.3407,0.6245,0.3428,0.0432,0.8146,0.6156,0.1712,0.5321
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/a-y-jackson_the-red-maple-1914.jpg,47.2,52.8,original-aesthetic,9,0.3518,0.6501,0.606,0.0629,0.8614,0.7477,0.1802,0.6146
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-984850456-778864.jpg,3.9,96.1,original-aesthetic,23,0.2189,0.4952,0.5099,0.2253,0.8252,0.6048,0.1708,0.2104
art_nouveau,True,AI_SD_art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_art_nouveau/0-954668081-920699.jpg,3.4,96.6,original-aesthetic,16,0.7441,0.5616,0.5205,0.18,0.8272,0.6228,0.1312,0.1211
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/a-y-jackson_first-snow-algoma-country-1920.jpg,34.3,65.7,original-aesthetic,30,0.2148,0.4883,0.3714,0.1595,0.8679,0.8027,0.221,0.5312
