style,is_ai_generated,source,path,ai_likeness_percent,originality_score,dominant_aesthetic,cv_region_count,cv_largest_region_area_ratio,cv_subject_centroid_x,cv_subject_centroid_y,cv_rule_of_thirds_offset,cv_symmetry_score,cv_symmetry_score_fuzzy_global,cv_edge_density,cv_negative_space_ratio
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/abraham-manievich_still-life-with-glass.jpg,37.3,62.7,original-aesthetic,19,0.0771,0.4926,0.4099,0.1767,0.8582,0.6839,0.1323,0.6981
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/adalbert-erdeli_caricature-with-a-bottle.jpg,1.0,99.0,original-aesthetic,15,0.1347,0.4253,0.5426,0.1544,0.9552,0.9388,0.0302,0.6231
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/abraham-manievich_barn-with-figures.jpg,3.6,96.4,original-aesthetic,19,0.4727,0.5145,0.544,0.1955,0.8582,0.6989,0.1761,0.2043
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-995480116-220228.jpg,38.3,61.7,original-aesthetic,35,0.5297,0.5233,0.466,0.1953,0.7694,0.5093,0.2321,0.1282
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/adalbert-erdeli_roses.jpg,6.3,93.7,original-aesthetic,13,0.6226,0.5232,0.6049,0.1562,0.7784,0.5907,0.1405,0.2051
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-986709324-95819.jpg,31.5,68.5,original-aesthetic,25,0.1691,0.5259,0.3102,0.1426,0.7986,0.5961,0.2613,0.6111
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-997023022-177808.jpg,32.5,67.5,original-aesthetic,26,0.1309,0.4346,0.6081,0.117,0.84,0.643,0.1549,0.6198
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-994047784-817038.jpg,20.7,79.3,original-aesthetic,30,0.3628,0.5185,0.3746,0.1538,0.8176,0.6293,0.2179,0.3639
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/adalbert-erdeli_spring.jpg,29.8,70.2,original-aesthetic,24,0.2228,0.5221,0.5445,0.1893,0.8959,0.8274,0.0558,0.5168
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/a-y-jackson_early-spring-quebec-1923.jpg,7.0,93.0,original-aesthetic,12,0.2345,0.4403,0.4948,0.1937,0.8397,0.66,0.1323,0.5151
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-994047784-649007.jpg,32.9,67.1,original-aesthetic,9,0.8711,0.5112,0.5218,0.2125,0.7745,0.4935,0.2346,0.0
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-98594223-911180.jpg,51.1,48.9,ai-aesthetic,30,0.5076,0.5196,0.5097,0.2151,0.8106,0.5865,0.2257,0.2411
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-994925962-207104.jpg,46.4,53.6,original-aesthetic,42,0.5209,0.515,0.3757,0.1574,0.7612,0.4759,0.2718,0.2441
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/abraham-manievich_still-life-with-green-vase-and-flowers.jpg,8.7,91.3,original-aesthetic,16,0.5689,0.5847,0.3563,0.0851,0.8677,0.7185,0.1345,0.3808
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-973113478-807884.jpg,27.7,72.3,original-aesthetic,31,0.5862,0.4786,0.5443,0.1899,0.7693,0.5081,0.2137,0.0094
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-993994443-565466.jpg,34.4,65.6,original-aesthetic,38,0.1677,0.5741,0.5293,0.1657,0.8076,0.666,0.1973,0.5557
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-997023022-657346.jpg,4.0,96.0,original-aesthetic,24,0.0912,0.4333,0.4814,0.1786,0.8095,0.5729,0.1656,0.5779
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-943597367-48541.jpg,26.3,73.7,original-aesthetic,18,0.2083,0.514,0.2409,0.1784,0.7938,0.5717,0.2398,0.6051
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-988316698-835362.jpg,20.8,79.2,original-aesthetic,27,0.2173,0.505,0.4016,0.1755,0.8142,0.6253,0.2159,0.5178
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/agnes-goodsir_the-parisienne.jpg,4.9,95.1,original-aesthetic,8,0.5546,0.6223,0.5799,0.0974,0.8126,0.6945,0.0363,0.3455
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/agnes-goodsir_woman-reading-1910.jpg,6.6,93.4,original-aesthetic,17,0.198,0.556,0.5765,0.1427,0.8147,0.6143,0.0993,0.5785
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-99438988-597488.jpg,36.4,63.6,original-aesthetic,26,0.2918,0.4994,0.4997,0.2351,0.7588,0.5005,0.2638,0.1885
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/adam-baltatu_view-towards-balcic.jpg,8.7,91.3,original-aesthetic,14,0.3235,0.5328,0.5242,0.1955,0.789,0.5476,0.1331,0.4842
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-99986217-491545.jpg,49.4,50.6,original-aesthetic,46,0.2016,0.5313,0.4289,0.1656,0.8346,0.6152,0.2216,0.4205
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/adam-baltatu_village-alley.jpg,7.2,92.8,original-aesthetic,18,0.5166,0.5465,0.4097,0.1424,0.7983,0.5966,0.1458,0.2756
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/adalbert-erdeli_castle-slovakia-red-hill-1930.jpg,6.7,93.3,original-aesthetic,7,0.457,0.4991,0.3859,0.1739,0.8071,0.6536,0.1481,0.5332
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/adalbert-erdeli_girl-in-red.jpg,1.4,98.6,original-aesthetic,12,0.2719,0.4203,0.5549,0.1416,0.8755,0.733,0.0493,0.5875
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/albert-huie_houses-on-stilts-with-fishermen.jpg,3.6,96.4,original-aesthetic,22,0.4838,0.369,0.5819,0.092,0.8114,0.6355,0.2007,0.3646
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-985262045-664355.jpg,34.7,65.3,original-aesthetic,15,0.459,0.5062,0.2707,0.1723,0.8144,0.6331,0.2217,0.4228
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-992667525-74182.jpg,26.4,73.6,original-aesthetic,27,0.1336,0.5113,0.5914,0.1726,0.7059,0.4839,0.2126,0.5427
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-99986217-447183.jpg,34.4,65.6,original-aesthetic,38,0.4707,0.4904,0.4518,0.1967,0.8224,0.607,0.265,0.0
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/a-y-jackson_st-john-s-newfoundland-1951.jpg,9.5,90.5,original-aesthetic,21,0.0231,0.5449,0.5151,0.1944,0.86,0.7662,0.1514,0.8996
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-98608200-407039.jpg,28.2,71.8,original-aesthetic,18,0.3344,0.4986,0.5869,0.1835,0.8091,0.5935,0.2364,0.1489
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-997023022-151060.jpg,54.4,45.6,ai-aesthetic,33,0.6703,0.5371,0.5173,0.1977,0.804,0.5642,0.2528,0.0
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/albert-marquet_harbor-of-menton-1905.jpg,9.7,90.3,original-aesthetic,12,0.1516,0.3583,0.4609,0.13,0.7475,0.5414,0.1597,0.521
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/abraham-manievich_flowers-vase-on-a-hamper.jpg,9.6,90.4,original-aesthetic,17,0.5617,0.4674,0.372,0.1395,0.8647,0.7415,0.123,0.3227
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-99986217-490247.jpg,36.8,63.2,original-aesthetic,24,0.5293,0.5166,0.3628,0.153,0.8288,0.6138,0.2117,0.3772
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-955459506-24480.jpg,21.2,78.8,original-aesthetic,41,0.1463,0.3996,0.3832,0.0829,0.786,0.5496,0.2327,0.5972
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/adalbert-erdeli_naked-model.jpg,1.0,99.0,original-aesthetic,22,0.4709,0.4198,0.4564,0.1504,0.8775,0.7704,0.0472,0.3216
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/abraham-manievich_the-yellow-house.jpg,9.4,90.6,original-aesthetic,23,0.2572,0.5698,0.5564,0.1468,0.8075,0.5596,0.2289,0.3614
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-998316363-417648.jpg,38.4,61.6,original-aesthetic,34,0.2547,0.4739,0.3303,0.1406,0.7966,0.5962,0.2672,0.2989
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/adalbert-erdeli_still-life-with-authors-sculpture-1930.jpg,8.5,91.5,original-aesthetic,25,0.4459,0.4877,0.6055,0.166,0.9014,0.7996,0.0896,0.2033
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/adalbert-erdeli_alley-in-the-park.jpg,48.8,51.2,original-aesthetic,12,0.1172,0.4082,0.3586,0.079,0.922,0.876,0.0488,0.7857
post_impressionism,False,post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/post_impressionism/abraham-manievich_flowers-on-a-yellow-table.jpg,13.0,87.0,original-aesthetic,17,0.1826,0.4375,0.3528,0.1059,0.8694,0.7032,0.1312,0.4802
post_impressionism,True,AI_SD_post_impressionism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_post_impressionism/4-998232198-865813.jpg,54.9,45.1,ai-aesthetic,28,0.2292,0.3573,0.2961,0.0442,0.8087,0.5718,0.1887,0.653
